Genus,Species,Glucose_F,Galactose_F,Sucrose_F,Maltose_F,Lactose_F,Raffinose_F,Trehalose_F,Glucose,Inulin,Sucrose,Raffinose,Melibiose,Galactose,Lactose,Trehalose,Maltose,Melezitose,Methyl-?-D-glucoside,Soluble Starch,Cellobiose,Salicin,L-Sorbose,L-Rhamnose,D-Xylose,L-Arabinose,D-Arabinose,D-Ribose,Methanol,Ethanol,Glycerol,Erythritol,Ribitol,Galactitol,D-Mannitol,D-Glucitol,myo-Inositol,DL-Lactate,Succinate,Citrate,D-Gluconate,D-Glucosamine,N-Acetyl-D-glucosamine,Hexadecane,Nitrate,Nitrite,Vitamin-free,2-Keto-D-gluconate,5-Keto-D-gluconate,Saccharate,Xylitol,L-Arabinitol,Arbutin,"Propane 1,2 diol","Butane 2,3 diol",Cadaverine,Creatinine,L-Lysine,Ethylamine,50% Glucose,10% NaCl/5% glucose,Starch formation,Urease,Gelatin liquefaction,0.01% Cycloheximide,0.1% Cycloheximide,Growth at 19°C,Growth at 25°C,Growth at 30°C,Growth at 35°C,Growth at 37°C,Growth at 40°C,Growth at 45°C
Cryptococcus,C. cylindricus  ,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.5,0.5,1,1,1,0,0,1,0,0,1,0,1,1,1,0.5,1,0,1,1,NA,NA,1,NA,0,NA,NA,1,0.5,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,0,1,1,0.5,0,0,0,0
Cryptococcus,C. daszewskae  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,NA,NA,NA,NA,1,0,1,0.5,0,NA,0.5,1,0,NA,NA,1,1,1,0.5,NA,NA,NA
Cryptococcus,C. diffluens  ,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0.5,0.5,0,0.5,0,1,1,1,0.5,1,1,1,0,NA,NA,1,NA,0,NA,NA,0,1,NA,NA,NA,NA,1,NA,0.5,0.5,NA,NA,1,1,NA,0.5,0,1,1,1,0,0,0,0
Cryptococcus,C. dimennae  ,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0.5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,1,1,NA,NA,NA,1,1,1,NA,0,NA,NA
Cryptococcus,C. festucosus  ,0,0,0,0,0,0,0,1,0,1,0.5,0,0.5,0.5,1,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,1,0,0.5,1,1,1,1,1,1,1,NA,0,1,NA,0,0,0,1,1,NA,1,NA,NA,NA,NA,1,0,1,1,1,1,1,1,NA,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. flavescens  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,0.5,1,0,1,0.5,1,1,1,1,1,1,0.5,1,0.5,1,0.5,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.5,0,1,1,NA,NA,NA,1,1,1,NA,0.5,NA,NA
Cryptococcus,C. flavus ,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,NA,NA,NA,1,1,1,NA,0,0,0
Cryptococcus,C. fragicola  ,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0.5,1,0.5,1,1,1,0.5,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0,0,0.5,0,1,1,1,1,NA,NA,NA,NA,0,1,1,0.5,0,0,1,1,0,NA,NA,1,1,1,0,0,0,0
Cryptococcus,C. friedmannii,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,1,NA,1,NA,NA,0,0,NA,NA,NA,NA,1,NA,1,0,NA,NA,1,1,NA,0,0,1,0,0,0,0,0,0
Cryptococcus,C. fuscescens,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,NA,NA,1,NA,0,NA,NA,1,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,1,1,NA,0,0,1,1,0,0,0,0,0
Cryptococcus,C. gastricus,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,1,1,1,0.5,1,1,1,0,0.5,1,1,0,0,0,1,0,0,0.5,0,1,1,1,0,1,0,1,0,NA,NA,0,NA,0,NA,NA,0.5,0.5,NA,NA,NA,NA,1,NA,1,0,NA,NA,1,1,NA,0,0,1,1,0,0,0,0,0
Cryptococcus,C. gilvescens,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,1,NA,1,0,NA,NA,1,1,NA,1,0,1,1,0,0,0,0,0
Cryptococcus,C. haglerorum  ,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,0,1,1,NA,NA,NA,NA,1,0,1,1,NA,0,0,1,NA,NA,NA,1,1,1,NA,0,0,0
Cryptococcus,C. heimaeyensis  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. heveanensis,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0.5,1,1,NA,NA,NA,1,1,1,NA,0,0,0
Cryptococcus,C. huempii   ,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,NA,1,1,NA,NA,NA,NA,1,0,1,1,0,1,1,1,0,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. humicola ,0,0,0,0,0,0,0,1,0.5,1,0.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.5,0,NA,1,1,1,NA,NA,NA,NA,1,0,1,1,0,0,0.5,1,0,NA,NA,1,1,1,0.5,0,0,0
Cryptococcus,C. laurentii ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,0,1,0.5,1,1,0.5,1,1,1,1,1,1,1,1,1,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.5,0,1,1,NA,NA,NA,1,1,NA,1,0.5,NA,NA
Cryptococcus,C. liquefaciens  ,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,0.5,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,NA,NA,1,1,0,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,0.5,NA,NA,1,1,NA,0.5,0,1,1,1,0,0,0,0
Cryptococcus,C. longus  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,NA,NA,NA,NA,1,1,1,1,0,NA,1,1,0,NA,NA,1,1,1,0,0,0,0
Cryptococcus,C. luteolus  ,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0.5,1,1,1,0.5,0.5,0,0.5,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. magnus,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,1,1,0,1,1,1,0.5,NA,NA,0.5,NA,0,NA,NA,1,1,NA,NA,NA,NA,1,NA,0.5,1,NA,NA,1,1,NA,0,0,1,1,0.5,0,0,0,0
Cryptococcus,C. marinus  ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,NA,NA,0,1,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. musci  ,0,0,0,0,0,0,0,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,0,1,0.5,1,1,1,0.5,0.5,1,1,0.5,0.5,0.5,1,1,1,0,0,0,1,1,1,1,NA,NA,NA,NA,1,1,1,0.5,0,0,1,1,0,NA,NA,1,1,1,0,0,0,0
Cryptococcus,C. mycelialis  ,0,0,0,0,0,0,0,1,0,1,1,0,0.5,1,1,1,1,1,1,1,1,0,1,1,1,0.5,1,0,0.5,1,0,0,0.5,1,1,1,0,1,0.5,1,0,1,NA,0,0,0,1,1,NA,0.5,NA,NA,NA,NA,1,0,1,1,0,NA,1,1,NA,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. nemorosus  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.5,0,1,1,NA,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. nyarrowii ,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0.5,1,1,1,1,NA,0,NA,NA,NA,NA,1,1,1,1,0,1,1,1,NA,NA,NA,1,0,0,0,0,0,0
Cryptococcus,C. oeirensis  ,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,0,1,0.5,0,0.5,0.5,1,1,1,0,1,1,1,1,NA,NA,1,NA,0,NA,NA,1,1,NA,NA,NA,NA,1,NA,0.5,1,NA,NA,1,1,NA,0.5,0,1,1,0,0,0,0,0
Cryptococcus,C. paraflavus  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. penaeus  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,1,1,1,NA,0,0,0
Cryptococcus,C. perniciosus ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. phenolicus ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,0,1,1,1,0,0,0,0
Cryptococcus,C. podzolicus  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,0,1,0,0.5,0,1,1,1,1,0.5,1,1,1,1,1,0,0,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0.5,1,NA,NA,NA,1,1,0.5,NA,0,0,0
Cryptococcus,C. pseudolongus  ,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,0,1,1,1,1,NA,NA,NA,NA,1,0,1,1,0,NA,1,1,0,NA,NA,1,1,1,0,0,0,0
Cryptococcus,C. ramirezgomezianus  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,NA,NA,NA,NA,1,0,1,1,0,NA,1,1,0,NA,NA,1,1,1,0,0,0,0
Cryptococcus,C. saitoi ,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0.5,1,1,1,1,1,1,1,0,1,1,1,0,0.5,0,1,0.5,0,0,0,1,1,1,0,1,1,1,0,NA,NA,1,NA,0,NA,NA,1,0.5,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,0,0,1,1,1,0,0,0,0
Cryptococcus,C. silvicola ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.5,1,1,1,1,NA,NA,1,NA,0,NA,NA,1,0.5,NA,NA,NA,NA,0.5,NA,0.5,1,NA,NA,1,1,NA,0.5,0,1,1,0,0,0,0,0
Cryptococcus,C. skinneri  ,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,1,0,0,0.5,0,1,1,0.5,1,1,1,1,0.5,0,1,0.5,0,1,0.5,1,1,1,0.5,1,1,1,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,1,1,0.5,NA,0,0,0
Cryptococcus,C. surugaensis  ,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,1,1,1,0,0,0,0
Cryptococcus,C. taeanensis  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,1,1,1,NA,0,0,0
Cryptococcus,C. tephrensis ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. terreus,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1,0,0.5,0.5,0,0.5,1,1,1,1,0,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,0.5,0,1,1,1,0,0,0,0
Cryptococcus,C. terricola  ,0,0,0,0,0,0,0,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,0,NA,NA,NA,NA,0.5,NA,0.5,0.5,NA,NA,0,1,NA,0,0,1,1,0,0,0,0,0
Cryptococcus,C. uzbekistanensis  ,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0.5,1,1,1,1,1,1,0.5,0.5,0,1,0,0,0,0,1,1,1,0.5,1,1,1,0,NA,NA,1,NA,0,NA,NA,1,1,NA,NA,NA,NA,1,NA,0.5,0.5,NA,NA,1,1,NA,0,0,1,1,1,NA,0.5,NA,NA
Cryptococcus,C. victoriae  ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,0.5,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,NA,0,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,1,0.5,0,0,0,0,0
Cryptococcus,C. vishniacii,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0.5,NA,1,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,1,0.5,NA,0,0,0.5,0,0,0,0,0,0
Cryptococcus,C. watticus  ,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,1,1,0,0,0,0,0
Cryptococcus,C. wieringae  ,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,1,0.5,0,1,0.5,0,1,1,1,1,1,0.5,1,1,0.5,0,NA,NA,1,NA,0,NA,NA,1,1,NA,NA,NA,NA,0.5,NA,0.5,0,NA,NA,1,1,NA,0,0,1,1,0.5,0,0,0,0
Cryptotrichosporon,C. anacardii ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,1,1,NA,NA,NA,1,1,1,1,1,0,0
Cuniculitrema,C. polymorpha,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,0,1,0,0.5,1,1,1,1,1,0,1,1,1,1,NA,NA,0,0,1,NA,NA,0,0,NA,NA,NA,NA,0,0,1,1,NA,NA,1,NA,NA,1,1,1,1,1,0,0,0,0
Cystofilobasidium,C. bisporidii,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0,1,1,1,0,1,1,0.5,1,1,1,1,1,1,0,1,1,0,1,0.5,1,1,1,1,1,0,0.5,0,NA,NA,1,1,0,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,1,1,0,0,0,0,0
Cystofilobasidium,C. capitatum,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0.5,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,NA,NA,1,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,1,0,0,0,0,0,0
Cystofilobasidium,C. ferigula ,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0.5,0,1,1,1,0,0,0.5,1,0,NA,NA,1,1,0,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,1,1,1,0,0,0,0
Cystofilobasidium,C. infirmominiatum,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0.5,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.5,1,1,1,1,1,0.5,1,0,NA,NA,1,1,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,0,NA,1,1,NA,0.5,0,1,1,0,0,0,0,0
Cystofilobasidium,C. lacus-mascardii ,0,0,0,0,0,0,0,1,0,1,1,0.5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,NA,NA,1,1,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,0,0,0,0,0
Cystofilobasidium,C. macerans ,0,0,0,0,0,0,0,1,0,1,1,0,1,0.5,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,NA,NA,1,1,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.5,0,1,1,0,0,0,0,0
Dioszegia,D. aurantiaca,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,NA,0,0,0,NA,1,0,0,NA,1,1,NA,NA,NA,1,1,0,0,0,0,0
Dioszegia,D. buhagiarii,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.5,0.5,1,1,1,1,1,1,0.5,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,NA,0,0,0,NA,1,0,NA,NA,1,1,NA,NA,NA,1,1,0,0,0,0,0
Dioszegia,D. catarinonii,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.5,0.5,1,1,0.5,1,1,1,1,1,0,0,0,0.5,0,0.5,0.5,0,0.5,1,1,1,1,1,1,0,0,0.5,0,1,1,1,1,0,NA,0,0,0,NA,1,0,NA,NA,1,1,NA,NA,NA,1,1,0,0,0,0,0
Dioszegia,D. changbaiensis,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,NA,0,0,0,NA,1,0,0,NA,1,1,NA,NA,NA,1,1,0,0,0,0,0
Dioszegia,D. crocea,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.5,1,1,1,1,1,0,0,1,0.5,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,NA,0,0,1,NA,1,0,0,NA,1,1,1,NA,NA,1,1,0,0,0,0,0
Dioszegia,D. fristingensis,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,NA,0,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,1,0,0,0,0,0,0
Dioszegia,D. hungarica,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0.5,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,NA,0,0,0,NA,1,0,0,0,1,1,0,NA,NA,1,0.5,0,0,0,0,0
Dioszegia,D. statzelliae,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,1,0,0,0,0,0,0
Dioszegia,D. takashimae,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.5,0.5,1,1,0.5,1,1,1,1,1,0,0,0,0.5,0,1,1,0,0.5,0.5,1,1,1,1,1,0,0,1,0,1,1,1,1,0,NA,0,0,0,NA,1,0,NA,NA,1,1,NA,NA,NA,1,1,0,0,0,0,0
Dioszegia,D. zsoltii var. zsoltii,0,0,0,0,0,0,0,1,0,1,1,1,1,0.5,1,1,1,0.5,1,1,0.5,0.5,1,1,1,0.5,1,0,0,0,0,0,1,1,0,0,0.5,1,0.5,1,1,1,0,0,1,0,1,1,1,1,1,NA,0,0,0,NA,1,0,0,NA,1,1,NA,NA,NA,1,1,0,0,0,0,0
Dioszegia,D. zsoltii var. yunnanensis,0,0,0,0,0,0,0,1,0,1,1,1,1,0.5,1,1,1,0.5,1,1,0.5,0.5,1,1,1,0.5,1,0,0,0,0,0,1,0,0,0,0.5,1,0.5,1,1,1,0,0,1,0,1,1,1,1,1,NA,0,0,0,NA,1,0,0,NA,1,1,NA,NA,NA,1,1,0,0,0,0,0
Fellomyces,F. borneensis,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,0,NA,1,1,NA,NA,NA,1,1,NA,NA,0,0,1,NA,0,0,1,1,NA,1,1,1,1,1,NA,0,0,0
Fellomyces,F. chinensis,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0.5,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,NA,NA,0,NA,1,1,NA,NA,NA,0.5,1,NA,NA,0.5,0,0.5,NA,0,0,0.5,1,NA,1,1,1,1,0.5,NA,0,0,0
Fellomyces,F. distylii ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,NA,NA,0,NA,0,1,1,NA,NA,1,1,NA,NA,0,0,1,NA,0,0,0,1,0,1,1,1,1,0,0,0,0,0
Fellomyces,F. fuzhouensis,0,0,0,0,0,0,0,1,0,1,0.5,1,1,1,1,0.5,0.5,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,NA,NA,0,NA,0,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,0.5,1,NA,NA,NA,1,1,NA,NA,0,0,0
Fellomyces,F. horovitziae ,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,NA,NA,0,NA,0,0,0,NA,NA,0,1,NA,NA,0,0,1,1,0,NA,0,1,NA,1,1,1,1,0,0,0,0,0
Fellomyces,F. lichenicola,0,0,0,0,0,0,0,1,0.5,1,1,1,1,1,1,0.5,1,0,0.5,1,1,0,1,1,1,1,1,0,0,1,0,0.5,1,1,1,1,1,1,1,1,1,NA,NA,0,NA,1,1,NA,NA,NA,1,1,NA,NA,0,0,1,NA,0.5,0,0.5,1,NA,1,1,1,1,0,0,0,0,0
Fellomyces,F. mexicanus ,0,0,0,0,0,0,0,1,0,1,1,0.5,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.5,1,0,0.5,1,1,0.5,1,NA,NA,0,NA,1,1,1,NA,NA,1,0,NA,NA,0,0,0,NA,0,0,1,1,NA,1,1,1,1,0,0,0,0,0
